date,time,apparentTemperature,cloudCover,dewPoint,humidity,precipProbability,precipIntensity,temperature,uvIndex,visibility,windBearing,windSpeed,timestamp
2014-08-24,2014-08-24T12:00:00,35.08,,17.96,0.39,0,0,33.96,,9.99,0,7.71,1408896000
2014-08-25,2014-08-25T12:00:00,17.97,0.75,8.0,0.52,0,0,17.97,5,10.01,191,9.27,1408982400
2014-08-26,2014-08-26T12:00:00,19.98,,4.01,0.35,0,0,19.98,,9.99,221,5.15,1409068800
2014-08-27,2014-08-27T12:00:00,18.98,,2.0,0.32,0,0,18.98,,9.99,,,1409155200
2014-08-28,2014-08-28T12:00:00,21.98,,4.01,0.31,0,0,21.98,,9.99,101,2.06,1409241600
2014-08-29,2014-08-29T12:00:00,26.97,,6.98,0.28,0,0,26.97,,9.99,,,1409328000
2014-08-30,2014-08-30T12:00:00,30.81,,17.97,0.49,0,0,29.97,,9.99,41,5.15,1409414400
2014-08-31,2014-08-31T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,5,10.01,101,3.09,1409500800
2014-09-01,2014-09-01T12:00:00,33.01,,19.98,0.52,0,0,30.98,,9.99,50,5.15,1409587200
2014-09-02,2014-09-02T12:00:00,37.28,0.75,20.97,0.47,0,0,33.96,5,10.01,341,5.15,1409673600
2014-09-03,2014-09-03T12:00:00,35.3,,19.97,0.46,0,0,32.98,,9.99,80,3.6,1409760000
2014-09-04,2014-09-04T12:00:00,22.41,1,19.0,0.83,0,0,21.98,4,10.01,110,4.63,1409846400
2014-09-05,2014-09-05T12:00:00,28.55,,16.98,0.51,0,0,27.98,,9.99,41,7.71,1409932800
2014-09-06,2014-09-06T12:00:00,32.38,,18.98,0.49,0,0,30.98,,9.99,11,7.71,1410019200
2014-09-07,2014-09-07T12:00:00,26.57,0.75,20.99,0.74,0,0,25.98,5,10.01,,,1410105600
2014-09-08,2014-09-08T12:00:00,31.34,,20.99,0.62,0,0,28.98,,9.99,30,5.66,1410192000
2014-09-09,2014-09-09T12:00:00,33.98,,17.97,0.41,0,0,32.98,,9.99,41,9.27,1410278400
2014-09-10,2014-09-10T12:00:00,30.77,0.44,19.98,0.58,0,0,28.98,7,10.01,221,5.66,1410364800
2014-09-11,2014-09-11T12:00:00,18.98,1,13.99,0.73,0,0,18.98,4,10.01,,,1410451200
2014-09-12,2014-09-12T12:00:00,24.23,0.75,17.99,0.69,0,0,23.97,5,10.01,341,2.57,1410537600
2014-09-13,2014-09-13T12:00:00,32.99,,15.97,0.36,0,0,32.98,,9.99,41,5.15,1410624000
2014-09-14,2014-09-14T12:00:00,30.38,0.75,16.97,0.46,0,0,29.97,5,10.01,50,3.09,1410710400
2014-09-15,2014-09-15T12:00:00,23.97,0.75,13.99,0.54,0,0,23.97,5,10.01,221,5.66,1410796800
2014-09-16,2014-09-16T12:00:00,23.97,0.19,11.98,0.47,0,0,23.97,8,10.01,,,1410883200
2014-09-17,2014-09-17T12:00:00,29.97,,14.97,0.4,0,0,29.97,,9.99,,,1410969600
2014-09-18,2014-09-18T12:00:00,24.47,0.75,19.99,0.79,0,0,23.97,6,10.01,120,6.18,1411056000
2014-09-19,2014-09-19T12:00:00,22.41,0.19,19.0,0.83,0,0,21.98,8,10.01,230,1.55,1411142400
2014-09-20,2014-09-20T12:00:00,25.98,0.44,13.98,0.48,0,0,25.98,7,10.01,210,5.66,1411228800
2014-09-21,2014-09-21T12:00:00,23.97,,9.98,0.41,0,0,23.97,,9.99,,,1411315200
2014-09-22,2014-09-22T12:00:00,27.98,,11.98,0.37,0,0,27.98,,9.99,41,5.15,1411401600
2014-09-23,2014-09-23T12:00:00,30.38,,16.97,0.46,0,0,29.97,,9.99,41,6.18,1411488000
2014-09-24,2014-09-24T12:00:00,24.6,1,21.0,0.84,0,0,23.97,5,10.01,161,3.6,1411574400
2014-09-25,2014-09-25T12:00:00,29.16,1,21.99,0.74,0,0,26.97,5,10.01,20,4.63,1411660800
2014-09-26,2014-09-26T12:00:00,27.59,1,22.0,0.79,0,0,25.98,5,10.01,131,4.12,1411747200
2014-09-27,2014-09-27T12:00:00,24.6,1,21.0,0.84,0,0,23.97,5,10.01,90,3.09,1411833600
2014-09-28,2014-09-28T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,6,10.01,41,6.18,1411920000
2014-09-29,2014-09-29T12:00:00,39.23,,23.97,0.59,0,0,32.98,,9.99,0,4.63,1412006400
2014-09-30,2014-09-30T12:00:00,40.53,0.44,23.97,0.56,0,0,33.96,8,10.01,11,3.6,1412092800
2014-10-01,2014-10-01T12:00:00,25.46,0.75,19.99,0.74,0,0,24.97,6,10.01,161,5.15,1412179200
2014-10-02,2014-10-02T12:00:00,30.77,,19.98,0.58,0,0,28.98,,9.99,110,1.55,1412265600
2014-10-03,2014-10-03T12:00:00,27.09,,13.98,0.45,0,0,26.97,,9.99,71,6.18,1412352000
2014-10-04,2014-10-04T12:00:00,27.26,,14.98,0.48,0,0,26.97,,9.99,60,7.71,1412438400
2014-10-05,2014-10-05T12:00:00,22.97,0.75,13.99,0.57,0,0,22.97,6,10.01,50,6.69,1412521200
2014-10-06,2014-10-06T12:00:00,26.14,1,16.98,0.58,0,0,25.98,5,10.01,50,4.12,1412607600
2014-10-07,2014-10-07T12:00:00,26.34,0.38,18.99,0.65,0,0,25.98,8,9.99,150,3.6,1412694000
2014-10-08,2014-10-08T12:00:00,33.47,0.25,18.97,0.46,0,0,31.98,9,9.99,20,5.15,1412780400
2014-10-09,2014-10-09T12:00:00,35.08,,17.96,0.39,0,0,33.96,,9.99,11,6.69,1412866800
2014-10-10,2014-10-10T12:00:00,34.6,0.63,18.97,0.44,0,0,32.98,7,9.99,251,3.6,1412953200
2014-10-11,2014-10-11T12:00:00,17.99,1,14.99,0.83,0,0,17.97,5,10.01,230,4.63,1413039600
2014-10-12,2014-10-12T12:00:00,31.34,,20.99,0.62,0,0,28.98,,9.99,,0,1413126000
2014-10-13,2014-10-13T12:00:00,32.53,0.5,20.98,0.59,0,0,29.97,8,9.99,170,2.06,1413212400
2014-10-14,2014-10-14T12:00:00,34.14,,19.97,0.49,0,0,31.98,,9.99,120,2.06,1413298800
2014-10-15,2014-10-15T12:00:00,41.86,0.38,23.96,0.53,0,0,34.98,8,9.99,41,6.69,1413385200
2014-10-16,2014-10-16T12:00:00,41.35,0.25,19.96,0.35,0,0,37.97,9,9.99,0,5.15,1413471600
2014-10-17,2014-10-17T12:00:00,41.0,0.5,17.94,0.3,0,0,38.97,8,9.99,330,5.15,1413558000
2014-10-18,2014-10-18T12:00:00,42.28,0.5,20.96,0.38,0,0,37.97,8,9.99,11,7.2,1413644400
2014-10-19,2014-10-19T12:00:00,31.31,0.38,18.98,0.52,0,0,29.97,9,9.99,140,6.69,1413730800
2014-10-20,2014-10-20T12:00:00,30.38,0.75,16.97,0.46,0,0,29.97,6,10.01,110,3.09,1413817200
2014-10-21,2014-10-21T12:00:00,31.98,0.13,5.97,0.2,0,0,31.98,10,9.99,120,4.12,1413903600
2014-10-22,2014-10-22T12:00:00,32.89,0.5,17.97,0.43,0,0,31.98,8,9.99,30,4.63,1413990000
2014-10-23,2014-10-23T12:00:00,32.38,0.63,16.97,0.41,0,0,31.98,7,9.99,50,3.09,1414076400
2014-10-24,2014-10-24T12:00:00,34.98,0.44,14.96,0.3,0,0,34.98,8,10.01,290,2.57,1414162800
2014-10-25,2014-10-25T12:00:00,35.66,0.19,16.96,0.34,0,0,34.98,10,10.01,0,1.55,1414249200
2014-10-26,2014-10-26T12:00:00,38.24,0.19,21.98,0.5,0,0,33.96,10,10.01,71,2.06,1414335600
2014-10-27,2014-10-27T12:00:00,38.53,0.19,20.97,0.44,0,0,34.98,10,10.01,41,6.69,1414422000
2014-10-28,2014-10-28T12:00:00,39.79,0.44,20.97,0.42,0,0,35.99,8,10.01,50,4.63,1414508400
2014-10-29,2014-10-29T12:00:00,37.66,0.75,19.97,0.42,0,0,34.98,6,10.01,11,8.74,1414594800
2014-10-30,2014-10-30T12:00:00,20.34,0.44,17.99,0.88,0,0,19.98,8,10.01,161,11.31,1414681200
2014-10-31,2014-10-31T12:00:00,25.84,0.75,22.99,0.89,0,0,24.97,6,10.01,50,3.09,1414767600
2014-11-01,2014-11-01T12:00:00,22.84,1,21.98,1.0,0,0,21.98,5,10.01,71,3.6,1414854000
2014-11-02,2014-11-02T12:00:00,24.88,1,22.99,0.94,0,0,23.97,5,9,90,1.55,1414940400
2014-11-03,2014-11-03T12:00:00,34.51,0.75,24.99,0.79,0,0,28.98,6,10.01,50,2.06,1415026800
2014-11-04,2014-11-04T12:00:00,20.34,1,17.99,0.88,0,0,19.98,5,10.01,180,5.15,1415113200
2014-11-05,2014-11-05T12:00:00,26.14,,16.98,0.58,0,0,25.98,,9.99,,0,1415199600
2014-11-06,2014-11-06T12:00:00,40.58,0.44,24.97,0.63,0,0,32.98,9,10.01,30,4.12,1415286000
2014-11-07,2014-11-07T12:00:00,21.74,0.19,20.98,1.0,,,20.98,10,2,120,4.63,1415372400
2014-11-08,2014-11-08T12:00:00,30.64,0.75,21.99,0.7,0,0,27.98,7,10.01,131,3.6,1415458800
2014-11-09,2014-11-09T12:00:00,31.98,,13.97,0.34,0,0,31.98,,9.99,110,4.12,1415545200
2014-11-10,2014-11-10T12:00:00,35.3,,19.97,0.46,0,0,32.98,,9.99,60,3.6,1415631600
2014-11-11,2014-11-11T12:00:00,22.84,0.75,21.98,1.0,,,21.98,7,10.01,,0,1415718000
2014-11-12,2014-11-12T12:00:00,28.46,0.75,19.99,0.66,0,0,26.97,7,10.01,240,3.6,1415804400
2014-11-13,2014-11-13T12:00:00,25.23,0.75,17.99,0.65,0,0,24.97,7,10.01,180,5.66,1415890800
2014-11-14,2014-11-14T12:00:00,24.97,,12.99,0.47,0,0,24.97,,9.99,200,3.09,1415977200
2014-11-15,2014-11-15T12:00:00,28.98,,8.98,0.29,0,0,28.98,,9.99,150,1.02,1416063600
2014-11-16,2014-11-16T12:00:00,29.97,0.13,11.97,0.33,0,0,29.97,11,9.99,140,1.55,1416150000
2014-11-17,2014-11-17T12:00:00,31.98,0.19,12.97,0.32,0,0,31.98,11,10.01,71,3.09,1416236400
2014-11-18,2014-11-18T12:00:00,31.37,0.63,16.97,0.43,0,0,30.98,7,9.99,50,5.66,1416322800
2014-11-19,2014-11-19T12:00:00,24.35,1,18.99,0.74,0,0,23.97,5,10.01,30,3.09,1416409200
2014-11-20,2014-11-20T12:00:00,29.16,0.75,21.99,0.74,0,0,26.97,7,10.01,60,1.55,1416495600
2014-11-21,2014-11-21T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,7,10.01,341,5.66,1416582000
2014-11-22,2014-11-22T12:00:00,25.23,0.75,17.99,0.65,0,0,24.97,7,10.01,191,1.55,1416668400
2014-11-23,2014-11-23T12:00:00,28.27,,15.98,0.48,0,0,27.98,,9.99,120,2.57,1416754800
2014-11-24,2014-11-24T12:00:00,35.46,0.19,22.97,0.63,0,0,30.98,11,10.01,30,4.63,1416841200
2014-11-25,2014-11-25T12:00:00,20.64,0.19,19.98,1.0,0,0,19.98,11,8,200,5.66,1416927600
2014-11-26,2014-11-26T12:00:00,31.99,0.44,21.99,0.66,0,0,28.98,9,10.01,191,3.6,1417014000
2014-11-27,2014-11-27T12:00:00,34.54,0.19,21.98,0.59,0,0,30.98,11,10.01,200,5.15,1417100400
2014-11-28,2014-11-28T12:00:00,34.91,0.63,20.98,0.52,0,0,31.98,8,9.99,60,1.55,1417186800
2014-11-29,2014-11-29T12:00:00,36.76,0.19,22.97,0.59,0,0,31.98,11,10.01,30,7.2,1417273200
2014-11-30,2014-11-30T12:00:00,39.23,0.19,23.97,0.59,0,0,32.98,11,10.01,11,6.69,1417359600
2014-12-01,2014-12-01T12:00:00,19.39,1,18.0,0.94,0,0,18.98,5,5.01,281,2.57,1417446000
2014-12-02,2014-12-02T12:00:00,22.41,1,19.0,0.83,0,0,21.98,5,10.01,270,3.6,1417532400
2014-12-03,2014-12-03T12:00:00,26.05,0.75,15.98,0.54,0,0,25.98,7,10.01,191,3.6,1417618800
2014-12-04,2014-12-04T12:00:00,27.98,,13.98,0.42,0,0,27.98,,9.99,140,2.57,1417705200
2014-12-05,2014-12-05T12:00:00,32.53,,20.98,0.59,0,0,29.97,,9.99,50,3.6,1417791600
2014-12-06,2014-12-06T12:00:00,33.72,0.19,20.98,0.55,0,0,30.98,11,10.01,41,3.6,1417878000
2014-12-07,2014-12-07T12:00:00,39.23,0.19,23.97,0.59,0,0,32.98,11,10.01,41,5.15,1417964400
2014-12-08,2014-12-08T12:00:00,34.14,0.44,19.97,0.49,0,0,31.98,9,10.01,41,3.09,1418050800
2014-12-09,2014-12-09T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,7,10.01,20,1.5,1418137200
2014-12-10,2014-12-10T12:00:00,40.58,0.75,24.97,0.63,0,0,32.98,7,10.01,0,4.1,1418223600
2014-12-11,2014-12-11T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,7,10.01,,0,1418310000
2014-12-12,2014-12-12T12:00:00,40.53,0.75,23.97,0.56,0,0,33.96,7,10.01,,0,1418396400
2014-12-13,2014-12-13T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,7,10.01,131,1.02,1418482800
2014-12-14,2014-12-14T12:00:00,35.78,0.75,21.98,0.56,0,0,31.98,7,10.01,101,1.55,1418569200
2014-12-15,2014-12-15T12:00:00,37.02,0.63,21.98,0.53,0,0,32.98,8,10.01,60,3.1,1418655600
2014-12-16,2014-12-16T12:00:00,37.88,0.75,23.97,0.63,0,0,31.98,7,10.01,41,5.7,1418742000
2014-12-17,2014-12-17T12:00:00,23.93,1,22.97,1.0,0,0,22.97,5,5.01,131,2.6,1418828400
2014-12-18,2014-12-18T12:00:00,28.79,0.75,20.99,0.7,0,0,26.97,7,10.01,110,2.6,1418914800
2014-12-19,2014-12-19T12:00:00,35.78,0.44,21.98,0.56,0,0,31.98,9,10.01,60,1.02,1419001200
2014-12-20,2014-12-20T12:00:00,39.23,0.44,23.97,0.59,0,0,32.98,9,10.01,20,7.2,1419087600
2014-12-21,2014-12-21T12:00:00,28.15,1,24.99,0.94,0,0,25.98,5,8,350,4.6,1419174000
2014-12-22,2014-12-22T12:00:00,23.12,0.75,16.99,0.69,0,0,22.97,7,10.01,170,9.3,1419260400
2014-12-23,2014-12-23T12:00:00,26.97,,11.98,0.39,0,0,26.97,,10.01,150,7.7,1419346800
2014-12-24,2014-12-24T12:00:00,31.34,0.75,20.99,0.62,0,0,28.98,7,10.01,50,4.1,1419433200
2014-12-25,2014-12-25T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,7,10.01,30,4.1,1419519600
2014-12-26,2014-12-26T12:00:00,39.17,0.75,24.98,0.67,0,0,31.98,7,10.01,350,4.6,1419606000
2014-12-27,2014-12-27T12:00:00,37.72,0.75,24.98,0.71,0,0,30.98,7,10.01,90,2.6,1419692400
2014-12-28,2014-12-28T12:00:00,40.61,0.75,22.96,0.5,0,0,34.98,7,10.01,320,5.09,1419778800
2014-12-29,2014-12-29T12:00:00,33.56,0.75,23.98,0.75,0,0,28.98,7,10.01,170,5.7,1419865200
2014-12-30,2014-12-30T12:00:00,40.53,0.75,23.97,0.56,0,0,33.96,7,10.01,0,5.7,1419951600
2014-12-31,2014-12-31T12:00:00,37.53,0.63,22.97,0.57,,,32.58,7,,0,7.2,1420038000
2015-01-01,2015-01-01T12:00:00,38.24,0.5,21.98,0.5,0,0,33.96,8,10.01,11,11.8,1420124400
2015-01-02,2015-01-02T12:00:00,26.57,1,20.99,0.74,0,0,25.98,5,10.01,,0,1420210800
2015-01-03,2015-01-03T12:00:00,32.72,0.75,22.98,0.7,0,0,28.98,7,10.01,30,2.6,1420297200
2015-01-04,2015-01-04T12:00:00,35.78,0.75,21.98,0.56,0,0,31.98,7,10.01,110,1.02,1420383600
2015-01-05,2015-01-05T12:00:00,39.17,0.44,24.98,0.67,0,0,31.98,9,10.01,50,3.6,1420470000
2015-01-06,2015-01-06T12:00:00,41.91,0.75,24.97,0.6,0,0,33.96,7,10.01,11,5.7,1420556400
2015-01-07,2015-01-07T12:00:00,40.58,0.75,24.97,0.63,0,0,32.98,7,10.01,0,4.6,1420642800
2015-01-08,2015-01-08T12:00:00,39.23,0.75,23.97,0.59,0,0,32.98,7,10.01,11,3.6,1420729200
2015-01-09,2015-01-09T12:00:00,40.53,0.75,23.97,0.56,0,0,33.96,7,10.01,350,4.6,1420815600
2015-01-10,2015-01-10T12:00:00,43.19,0.19,23.96,0.5,0,0,35.99,10,10.01,330,4.1,1420902000
2015-01-11,2015-01-11T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,7,10.01,20,3.6,1420988400
2015-01-12,2015-01-12T12:00:00,40.53,0.5,23.97,0.56,0,0,33.96,8,10.01,20,2.6,1421074800
2015-01-13,2015-01-13T12:00:00,40.61,0.38,22.96,0.5,0,0,34.98,9,10.01,350,4.6,1421161200
2015-01-14,2015-01-14T12:00:00,36.45,0.75,19.97,0.44,0,0,33.96,7,10.01,341,6.7,1421247600
2015-01-15,2015-01-15T12:00:00,24.88,1,22.99,0.94,0,0,23.97,5,10.01,161,3.6,1421334000
2015-01-16,2015-01-16T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,7,10.01,320,3.1,1421420400
2015-01-17,2015-01-17T12:00:00,40.58,0.75,24.97,0.63,0,0,32.98,7,10.01,320,2.6,1421506800
2015-01-18,2015-01-18T12:00:00,23.93,1,22.97,1.0,0,0,22.97,5,10.01,191,1.5,1421593200
2015-01-19,2015-01-19T12:00:00,37.88,0.5,23.97,0.63,0,0,31.98,8,10.01,20,4.1,1421679600
2015-01-20,2015-01-20T12:00:00,27.59,0.75,22.0,0.79,0,0,25.98,7,10.01,120,3.1,1421766000
2015-01-21,2015-01-21T12:00:00,32.72,0.75,22.98,0.7,0,0,28.98,7,10.01,150,2.6,1421852400
2015-01-22,2015-01-22T12:00:00,33.27,0.44,21.99,0.62,0,0,29.97,9,10.01,240,1.55,1421938800
2015-01-23,2015-01-23T12:00:00,39.23,0.75,23.97,0.59,0,0,32.98,6,10.01,41,4.1,1422025200
2015-01-24,2015-01-24T12:00:00,36.55,0.88,23.77,0.65,,,31.17,6,,71,3.1,1422111600
2015-01-25,2015-01-25T12:00:00,31.47,0.38,18.88,0.51,,,30.18,9,,,0,1422198000
2015-01-26,2015-01-26T12:00:00,32.88,0.38,20.48,0.55,,,30.58,9,,20,2.1,1422284400
2015-01-27,2015-01-27T12:00:00,34.54,0.75,21.98,0.59,0,0,30.98,6,10.01,20,4.6,1422370800
2015-01-28,2015-01-28T12:00:00,36.52,0.75,23.98,0.66,0,0,30.98,6,10.01,0,3.6,1422457200
2015-01-29,2015-01-29T12:00:00,26.13,1,24.97,1.0,0,0,24.97,5,10.01,230,2.1,1422543600
2015-01-30,2015-01-30T12:00:00,31.34,0.19,20.99,0.62,0,0,28.98,10,10.01,210,2.6,1422630000
2015-01-31,2015-01-31T12:00:00,33.72,0.25,20.98,0.55,0,0,30.98,10,10.01,341,2.57,1422716400
2015-02-01,2015-02-01T12:00:00,43.49,0.19,25.98,0.63,0,0,33.96,10,10.01,41,2.6,1422802800
2015-02-02,2015-02-02T12:00:00,38.31,0.5,22.97,0.55,,,33.19,8,,0,3.1,1422889200
2015-02-03,2015-02-03T12:00:00,36.52,1,23.98,0.66,0,0,30.98,5,10.01,,0,1422975600
2015-02-04,2015-02-04T12:00:00,40.58,0.19,24.97,0.63,0,0,32.98,10,10.01,0,3.1,1423062000
2015-02-05,2015-02-05T12:00:00,39.23,0.44,23.97,0.59,0,0,32.98,8,10.01,270,2.6,1423148400
2015-02-06,2015-02-06T12:00:00,34.14,0.44,19.97,0.49,0,0,31.98,8,10.01,90,1.5,1423234800
2015-02-07,2015-02-07T12:00:00,34.14,0.44,19.97,0.49,0,0,31.98,8,10.01,161,3.6,1423321200
2015-02-08,2015-02-08T12:00:00,33.98,,17.97,0.41,0,0,32.98,,10.01,41,1.5,1423407600
2015-02-09,2015-02-09T12:00:00,39.51,0.25,21.97,0.47,0,0,34.98,9,10.01,330,3.1,1423494000
2015-02-10,2015-02-10T12:00:00,41.86,0.44,23.96,0.53,0,0,34.98,8,10.01,330,4.6,1423580400
2015-02-11,2015-02-11T12:00:00,31.23,0.75,22.98,0.74,0,0,27.98,6,10.01,,0,1423666800
2015-02-12,2015-02-12T12:00:00,36.76,0.75,22.97,0.59,0,0,31.98,6,10.01,,,1423753200
2015-02-13,2015-02-13T12:00:00,30.02,0.75,23.99,0.84,0,0,26.97,6,10.01,30,2.6,1423839600
2015-02-14,2015-02-14T12:00:00,30.82,0.75,24.99,0.89,0,0,26.97,6,10.01,110,2.6,1423926000
2015-02-15,2015-02-15T12:00:00,30.64,0.75,21.99,0.7,0,0,27.98,6,10.01,20,2.06,1424012400
2015-02-16,2015-02-16T12:00:00,31.91,0.75,23.98,0.79,0,0,27.98,6,10.01,71,2.6,1424098800
2015-02-17,2015-02-17T12:00:00,35.78,0.75,21.98,0.56,0,0,31.98,6,10.01,71,1.5,1424185200
2015-02-18,2015-02-18T12:00:00,34.11,0.44,22.98,0.66,0,0,29.97,8,10.01,50,2.57,1424271600
2015-02-19,2015-02-19T12:00:00,24.47,0.75,19.99,0.79,0,0,23.97,6,10.01,230,3.6,1424358000
2015-02-20,2015-02-20T12:00:00,28.46,0.75,19.99,0.66,0,0,26.97,6,10.01,180,5.7,1424444400
2015-02-21,2015-02-21T12:00:00,32.72,0.75,22.98,0.7,0,0,28.98,6,10.01,90,2.1,1424530800
2015-02-22,2015-02-22T12:00:00,39.09,0.44,25.99,0.75,0,0,30.98,8,10.01,341,1.55,1424617200
2015-02-23,2015-02-23T12:00:00,39.23,0.19,23.97,0.59,0,0,32.98,9,10.01,20,2.1,1424703600
2015-02-24,2015-02-24T12:00:00,35.07,0.19,23.98,0.7,0,0,29.97,9,10.01,20,3.6,1424790000
2015-02-25,2015-02-25T12:00:00,37.88,,23.97,0.63,0,0,31.98,,10.01,11,4.1,1424876400
2015-02-26,2015-02-26T12:00:00,39.23,0.75,23.97,0.59,0,0,32.98,6,10.01,11,3.6,1424962800
2015-02-27,2015-02-27T12:00:00,39.23,0.75,23.97,0.59,0,0,32.98,6,10.01,320,2.6,1425049200
2015-02-28,2015-02-28T12:00:00,32.72,0.75,22.98,0.7,0,0,28.98,6,10.01,101,2.1,1425135600
2015-03-01,2015-03-01T12:00:00,39.17,0.44,24.98,0.67,0,0,31.98,8,10.01,50,4.6,1425222000
2015-03-02,2015-03-02T12:00:00,35.46,0.75,22.97,0.63,0,0,30.98,6,10.01,60,5.09,1425308400
2015-03-03,2015-03-03T12:00:00,40.58,0.44,24.97,0.63,0,0,32.98,8,10.01,50,5.09,1425394800
2015-03-04,2015-03-04T12:00:00,37.88,0.75,23.97,0.63,0,0,31.98,6,10.01,341,4.1,1425481200
2015-03-05,2015-03-05T12:00:00,32.67,0.75,24.99,0.84,0,0,27.98,6,10.01,11,3.1,1425567600
2015-03-06,2015-03-06T12:00:00,35.07,0.75,23.98,0.7,0,0,29.97,6,10.01,30,2.06,1425654000
2015-03-07,2015-03-07T12:00:00,36.16,0.75,24.98,0.75,0,0,29.97,6,10.01,30,1.55,1425740400
2015-03-08,2015-03-08T12:00:00,34.11,0.75,22.98,0.66,0,0,29.97,6,10.01,170,2.06,1425826800
2015-03-09,2015-03-09T12:00:00,31.99,0.75,21.99,0.66,0,0,28.98,6,10.01,,,1425913200
2015-03-10,2015-03-10T12:00:00,36.11,0.44,20.98,0.49,0,0,32.98,7,10.01,230,2.1,1425999600
2015-03-11,2015-03-11T12:00:00,36.76,0.44,22.97,0.59,0,0,31.98,7,10.01,161,2.6,1426086000
2015-03-12,2015-03-12T12:00:00,32.38,0.19,18.98,0.49,0,0,30.98,8,10.01,71,2.06,1426172400
2015-03-13,2015-03-13T12:00:00,36.11,0.19,20.98,0.49,0,0,32.98,8,10.01,60,2.6,1426258800
2015-03-14,2015-03-14T12:00:00,35.78,0.19,21.98,0.56,0,0,31.98,8,10.01,50,2.1,1426345200
2015-03-15,2015-03-15T12:00:00,35.78,0.19,21.98,0.56,0,0,31.98,8,10.01,,0,1426431600
2015-03-16,2015-03-16T12:00:00,39.3,0.44,22.96,0.53,0,0,33.96,7,10.01,101,2.6,1426518000
2015-03-17,2015-03-17T12:00:00,38.24,0.19,21.98,0.5,0,0,33.96,8,10.01,170,1.55,1426604400
2015-03-18,2015-03-18T12:00:00,39.3,0.19,22.96,0.53,0,0,33.96,8,10.01,0,2.06,1426690800
2015-03-19,2015-03-19T12:00:00,37.02,0.19,21.98,0.53,0,0,32.98,8,10.01,50,4.1,1426777200
2015-03-20,2015-03-20T12:00:00,36.11,0.19,20.98,0.49,0,0,32.98,8,10.01,30,4.1,1426863600
2015-03-21,2015-03-21T12:00:00,32.53,0.19,20.98,0.59,0,0,29.97,8,10.01,180,2.6,1426950000
2015-03-22,2015-03-22T12:00:00,26.97,,10.98,0.37,0,0,26.97,,10.01,191,7.2,1427040000
2015-03-23,2015-03-23T12:00:00,27.98,,12.98,0.4,0,0,27.98,,10.01,,,1427126400
2015-03-24,2015-03-24T12:00:00,32.38,,16.97,0.41,0,0,31.98,,10.01,20,4.6,1427212800
2015-03-25,2015-03-25T12:00:00,36.45,,19.97,0.44,0,0,33.96,,10.01,20,5.7,1427299200
2015-03-26,2015-03-26T12:00:00,22.84,0.75,21.98,1.0,0,0,21.98,6,6,131,2.6,1427385600
2015-03-27,2015-03-27T12:00:00,22.69,1,21.01,0.94,0,0,21.98,4,10.01,260,3.1,1427472000
2015-03-28,2015-03-28T12:00:00,23.64,1,21.0,0.89,0,0,22.97,4,10.01,,0,1427558400
2015-03-29,2015-03-29T12:00:00,23.5,1,19.99,0.83,0,0,22.97,4,10.01,251,2.1,1427644800
2015-03-30,2015-03-30T12:00:00,29.64,0.75,19.98,0.62,0,0,27.98,5,10.01,330,1.5,1427731200
2015-03-31,2015-03-31T12:00:00,30.27,,18.98,0.55,0,0,28.98,,10.01,161,4.6,1427817600
2015-04-01,2015-04-01T12:00:00,29.44,0.19,16.97,0.48,0,0,28.98,8,10.01,110,2.6,1427904000
2015-04-02,2015-04-02T12:00:00,30.98,,15.97,0.4,0,0,30.98,,10.01,,,1427990400
2015-04-03,2015-04-03T12:00:00,36.11,0.44,20.98,0.49,0,0,32.98,7,10.01,20,4.6,1428076800
2015-04-04,2015-04-04T12:00:00,21.59,0.19,20.0,0.94,0,0,20.98,8,5.01,161,2.6,1428163200
2015-04-05,2015-04-05T12:00:00,25.46,0.75,19.99,0.74,0,0,24.97,5,10.01,221,5.09,1428249600
2015-04-06,2015-04-06T12:00:00,27.9,0.19,17.98,0.58,0,0,26.97,7,10.01,150,4.6,1428336000
2015-04-07,2015-04-07T12:00:00,28.55,,16.98,0.51,0,0,27.98,,10.01,60,2.6,1428422400
2015-04-08,2015-04-08T12:00:00,31.34,0.19,20.99,0.62,0,0,28.98,7,10.01,50,3.1,1428508800
2015-04-09,2015-04-09T12:00:00,31.31,,18.98,0.52,0,0,29.97,,10.01,,,1428595200
2015-04-10,2015-04-10T12:00:00,33.01,,19.98,0.52,0,0,30.98,,10.01,60,2.6,1428681600
2015-04-11,2015-04-11T12:00:00,34.91,0.44,20.98,0.52,0,0,31.98,6,10.01,60,1.5,1428768000
2015-04-12,2015-04-12T12:00:00,34.91,0.75,20.98,0.52,0,0,31.98,5,10.01,60,2.1,1428854400
2015-04-13,2015-04-13T12:00:00,29.16,1,21.99,0.74,0,0,26.97,4,9,170,2.6,1428940800
2015-04-14,2015-04-14T12:00:00,24.74,1,22.0,0.89,0,0,23.97,4,10.01,161,4.1,1429027200
